,images_list,labels_list,x_min_groundtruth,x_max_groundtruth,y_min_groundtruth,y_max_groundtruth,x_min_predict,x_max_predict,y_min_predict,y_max_predict,x_min_predict_blur,x_max_predict_blur,y_min_predict_blur,y_max_predict_blur
58,CarLongPlate162.jpg,CarLongPlate162.txt,144,259,94,125,145.20758056640625,253.99923706054688,91.02432250976562,127.16106414794922,141.55410766601562,259.3490905761719,90.14305114746094,130.5541229248047
59,CarLongPlate163.jpg,CarLongPlate163.txt,180,297,104,138,183.76849365234375,291.6873779296875,101.02955627441406,138.03414916992188,0.0,0.0,0.0,0.0
60,CarLongPlate165.jpg,CarLongPlate165.txt,151,276,131,173,156.11570739746094,267.67620849609375,134.9722900390625,170.59169006347656,0.0,0.0,0.0,0.0
61,CarLongPlate166.jpg,CarLongPlate166.txt,150,256,89,123,153.36587524414062,254.68809509277344,94.44330596923828,123.56041717529297,0.0,0.0,0.0,0.0
62,CarLongPlate167.jpg,CarLongPlate167.txt,267,344,216,243,268.7674255371094,344.51605224609375,222.05020141601562,244.46023559570312,0.0,0.0,0.0,0.0
63,CarLongPlate168.jpg,CarLongPlate168.txt,169,277,131,165,168.55078125,277.2920227050781,131.6595916748047,163.60733032226562,0.0,0.0,0.0,0.0
64,CarLongPlate169.jpg,CarLongPlate169.txt,199,315,143,183,198.5518035888672,311.95684814453125,148.39468383789062,182.28770446777344,0.0,0.0,0.0,0.0
65,CarLongPlate17.jpg,CarLongPlate17.txt,286,365,265,286,283.8751220703125,368.30523681640625,264.5047302246094,289.6510009765625,0.0,0.0,0.0,0.0
66,CarLongPlate170.jpg,CarLongPlate170.txt,147,265,134,180,150.7493438720703,263.18115234375,141.93479919433594,178.77365112304688,0.0,0.0,0.0,0.0
67,CarLongPlate171.jpg,CarLongPlate171.txt,272,351,248,284,267.9563293457031,354.3266906738281,256.49346923828125,285.5730895996094,0.0,0.0,0.0,0.0
68,CarLongPlate172.jpg,CarLongPlate172.txt,149,284,242,284,152.20912170410156,286.0082092285156,247.36790466308594,283.5028381347656,0.0,0.0,0.0,0.0
69,CarLongPlate173.jpg,CarLongPlate173.txt,193,306,135,169,194.5743865966797,306.25537109375,134.76414489746094,169.164306640625,0.0,0.0,0.0,0.0
70,CarLongPlate174.jpg,CarLongPlate174.txt,180,297,87,124,190.69549560546875,293.2627258300781,88.09886169433594,117.85829162597656,0.0,0.0,0.0,0.0
71,CarLongPlate175.jpg,CarLongPlate175.txt,295,378,219,242,296.6154479980469,373.1695556640625,221.07229614257812,241.7435760498047,0.0,0.0,0.0,0.0
72,CarLongPlate176.jpg,CarLongPlate176.txt,150,271,131,165,156.6890411376953,261.5289306640625,133.26046752929688,163.91407775878906,152.51226806640625,269.7149353027344,129.2383575439453,167.0156707763672
73,CarLongPlate177.jpg,CarLongPlate177.txt,268,361,259,281,275.3153991699219,355.5554504394531,261.2997741699219,282.60284423828125,0.0,0.0,0.0,0.0
74,CarLongPlate178.jpg,CarLongPlate178.txt,148,261,149,189,149.11309814453125,259.93963623046875,153.03115844726562,184.81349182128906,0.0,0.0,0.0,0.0
75,CarLongPlate18.jpg,CarLongPlate18.txt,273,350,259,278,272.4314880371094,351.7780456542969,259.0947265625,279.3364562988281,272.0341491699219,351.807861328125,255.96780395507812,279.8406677246094
76,CarLongPlate180.jpg,CarLongPlate180.txt,270,353,262,289,266.56475830078125,350.2171630859375,264.6450500488281,289.3061218261719,0.0,0.0,0.0,0.0
77,CarLongPlate181.jpg,CarLongPlate181.txt,136,242,80,118,141.0783233642578,242.4185791015625,85.57682037353516,112.79749298095703,0.0,0.0,0.0,0.0
78,CarLongPlate182.jpg,CarLongPlate182.txt,133,239,51,80,136.1280975341797,232.40684509277344,50.83552551269531,79.29576110839844,0.0,0.0,0.0,0.0
79,CarLongPlate183.jpg,CarLongPlate183.txt,313,400,249,284,317.2259826660156,399.66607666015625,256.61822509765625,281.14569091796875,0.0,0.0,0.0,0.0
80,CarLongPlate187.jpg,CarLongPlate187.txt,140,256,153,185,143.78720092773438,256.8060302734375,151.39964294433594,185.80142211914062,145.10269165039062,258.5858459472656,150.8008575439453,189.34197998046875
81,CarLongPlate188.jpg,CarLongPlate188.txt,262,349,264,287,262.6165466308594,347.1758117675781,265.2502136230469,288.58294677734375,0.0,0.0,0.0,0.0
82,CarLongPlate189.jpg,CarLongPlate189.txt,126,230,116,143,125.57101440429688,235.04879760742188,114.02642059326172,145.50856018066406,0.0,0.0,0.0,0.0
83,CarLongPlate19.jpg,CarLongPlate19.txt,108,214,103,132,109.32825469970703,211.2520751953125,102.38556671142578,129.77468872070312,0.0,0.0,0.0,0.0
84,CarLongPlate192.jpg,CarLongPlate192.txt,166,268,195,222,166.99432373046875,269.7140808105469,193.0671844482422,226.02017211914062,168.7469482421875,272.6063537597656,193.60464477539062,227.21072387695312
85,CarLongPlate193.jpg,CarLongPlate193.txt,190,308,101,130,194.6951446533203,300.81744384765625,100.14961242675781,134.53717041015625,0.0,0.0,0.0,0.0
86,CarLongPlate194.jpg,CarLongPlate194.txt,299,380,231,253,300.1898193359375,379.4151611328125,230.21202087402344,254.15452575683594,0.0,0.0,0.0,0.0
87,CarLongPlate195.jpg,CarLongPlate195.txt,222,329,93,117,224.788818359375,326.8732604980469,88.09976196289062,118.55451202392578,0.0,0.0,0.0,0.0
88,CarLongPlate196.jpg,CarLongPlate196.txt,138,253,131,160,140.08709716796875,251.44078063964844,129.06954956054688,162.5078582763672,0.0,0.0,0.0,0.0
89,CarLongPlate198.jpg,CarLongPlate198.txt,130,248,135,168,131.78741455078125,245.51768493652344,135.157470703125,167.72134399414062,0.0,0.0,0.0,0.0
90,CarLongPlate199.jpg,CarLongPlate199.txt,291,363,199,217,292.1467590332031,364.7111511230469,197.3733673095703,218.28526306152344,290.9891662597656,364.5997314453125,196.4677734375,219.62960815429688
91,CarLongPlate2.jpg,CarLongPlate2.txt,263,345,229,254,263.7545166015625,348.13330078125,230.1416015625,255.16964721679688,260.7508239746094,349.763427734375,224.7810821533203,256.91351318359375
92,CarLongPlate200.jpg,CarLongPlate200.txt,142,264,101,134,149.5584716796875,259.16998291015625,103.43656158447266,132.72674560546875,0.0,0.0,0.0,0.0
93,CarLongPlate201.jpg,CarLongPlate201.txt,281,360,241,266,281.1201171875,362.40924072265625,239.7613067626953,262.4414978027344,280.9141540527344,363.6462707519531,239.10289001464844,264.982421875
94,CarLongPlate202.jpg,CarLongPlate202.txt,265,358,224,254,268.6871032714844,352.31817626953125,228.8022918701172,251.6796875,0.0,0.0,0.0,0.0
95,CarLongPlate203.jpg,CarLongPlate203.txt,136,251,138,169,139.26138305664062,249.6515350341797,138.55941772460938,170.205078125,0.0,0.0,0.0,0.0
96,CarLongPlate204.jpg,CarLongPlate204.txt,141,259,132,163,146.3656463623047,259.34136962890625,130.4290771484375,163.8916778564453,0.0,0.0,0.0,0.0
97,CarLongPlate205.jpg,CarLongPlate205.txt,140,256,140,173,144.68455505371094,258.6257019042969,140.2854461669922,174.6416778564453,148.16355895996094,257.5985412597656,138.08355712890625,176.6002197265625
98,CarLongPlate206.jpg,CarLongPlate206.txt,166,280,133,163,165.32843017578125,279.5243835449219,132.78952026367188,165.7707977294922,167.22500610351562,281.7274475097656,130.28285217285156,168.13864135742188
99,CarLongPlate207.jpg,CarLongPlate207.txt,282,363,255,272,281.9427490234375,365.1401672363281,252.61492919921875,275.12628173828125,281.38897705078125,365.9775390625,251.43154907226562,273.43450927734375
100,CarLongPlate208.jpg,CarLongPlate208.txt,205,315,140,169,208.55322265625,316.3672180175781,137.50303649902344,170.5255126953125,0.0,0.0,0.0,0.0
101,CarLongPlate209.jpg,CarLongPlate209.txt,100,206,69,101,100.66830444335938,204.84765625,70.27474212646484,100.74414825439453,96.31861877441406,208.97474670410156,65.5800552368164,103.62705993652344
102,CarLongPlate21.jpg,CarLongPlate21.txt,181,296,125,153,183.21522521972656,300.44830322265625,124.0832748413086,154.06427001953125,0.0,0.0,0.0,0.0
103,CarLongPlate210.jpg,CarLongPlate210.txt,232,307,201,228,230.98545837402344,310.1869812011719,204.48922729492188,226.47982788085938,230.88238525390625,311.0594482421875,200.8361053466797,229.77059936523438
104,CarLongPlate211.jpg,CarLongPlate211.txt,181,284,113,145,179.52687072753906,287.38494873046875,110.23074340820312,144.7522430419922,180.12782287597656,288.6092834472656,110.53190612792969,147.78773498535156
105,CarLongPlate212.jpg,CarLongPlate212.txt,140,250,125,152,142.36398315429688,251.55645751953125,121.41594696044922,153.2330322265625,0.0,0.0,0.0,0.0
106,CarLongPlate213.jpg,CarLongPlate213.txt,289,374,236,259,289.8905029296875,370.6261901855469,236.3742218017578,259.9204406738281,0.0,0.0,0.0,0.0
107,CarLongPlate215.jpg,CarLongPlate215.txt,200,281,256,277,200.5559539794922,281.3375549316406,256.7376403808594,277.7614440917969,196.9584197998047,283.8036804199219,252.83132934570312,278.4156188964844
108,CarLongPlate216.jpg,CarLongPlate216.txt,135,240,69,99,136.72280883789062,241.9735107421875,70.3048324584961,102.5887451171875,0.0,0.0,0.0,0.0
109,CarLongPlate217.jpg,CarLongPlate217.txt,256,336,207,228,258.6613464355469,336.041259765625,206.07928466796875,228.33544921875,256.2137451171875,338.11614990234375,203.97569274902344,228.3415069580078
110,CarLongPlate218.jpg,CarLongPlate218.txt,174,288,135,168,176.24581909179688,287.1615295410156,137.1255645751953,169.24087524414062,0.0,0.0,0.0,0.0
111,CarLongPlate219.jpg,CarLongPlate219.txt,145,242,78,102,145.9015350341797,243.6237030029297,73.64857482910156,103.60027313232422,149.86293029785156,244.04421997070312,73.13335418701172,105.79707336425781
112,CarLongPlate22.jpg,CarLongPlate22.txt,294,379,245,269,296.404052734375,381.81622314453125,246.27455139160156,268.2752990722656,0.0,0.0,0.0,0.0
113,CarLongPlate220.jpg,CarLongPlate220.txt,262,336,208,229,262.66351318359375,335.0207214355469,208.44525146484375,229.14234924316406,262.1028747558594,336.6780700683594,207.01707458496094,229.6693115234375
114,CarLongPlate221.jpg,CarLongPlate221.txt,249,327,249,278,248.25221252441406,328.0804748535156,254.619384765625,276.8312072753906,0.0,0.0,0.0,0.0
115,CarLongPlate222.jpg,CarLongPlate222.txt,188,277,27,57,184.07298278808594,279.2511901855469,24.638607025146484,56.40470504760742,185.98568725585938,281.829345703125,23.962600708007812,60.61064910888672
116,CarLongPlate224.jpg,CarLongPlate224.txt,262,343,243,265,261.4150695800781,343.31512451171875,243.7424774169922,265.576904296875,0.0,0.0,0.0,0.0
117,CarLongPlate225.jpg,CarLongPlate225.txt,129,249,139,169,132.1865234375,242.4679412841797,138.5045928955078,170.20077514648438,0.0,0.0,0.0,0.0
118,CarLongPlate226.jpg,CarLongPlate226.txt,132,255,234,274,134.52484130859375,258.8323059082031,234.08944702148438,273.53131103515625,0.0,0.0,0.0,0.0
119,CarLongPlate227.jpg,CarLongPlate227.txt,149,269,117,162,154.06362915039062,264.25628662109375,121.83582305908203,154.8136444091797,0.0,0.0,0.0,0.0
120,CarLongPlate228.jpg,CarLongPlate228.txt,270,356,239,269,271.7329406738281,355.0406494140625,243.75131225585938,268.12554931640625,268.8283996582031,358.8055725097656,241.17677307128906,270.8826599121094
121,CarLongPlate229.jpg,CarLongPlate229.txt,209,315,124,159,208.96218872070312,317.6441955566406,125.68805694580078,155.421142578125,212.66708374023438,319.54840087890625,122.79452514648438,161.3644256591797
122,CarLongPlate231.jpg,CarLongPlate231.txt,130,229,39,65,132.6415252685547,230.25186157226562,38.2320556640625,68.18889617919922,0.0,0.0,0.0,0.0
123,CarLongPlate234.jpg,CarLongPlate234.txt,127,226,100,130,124.74427032470703,225.83047485351562,98.8357162475586,128.06741333007812,126.92596435546875,228.8373260498047,96.1413803100586,132.76101684570312
124,CarLongPlate238.jpg,CarLongPlate238.txt,263,351,206,236,261.7803955078125,347.4803466796875,209.38427734375,233.7067108154297,0.0,0.0,0.0,0.0
125,CarLongPlate239.jpg,CarLongPlate239.txt,132,246,127,158,133.16065979003906,246.5592041015625,127.030517578125,158.4914093017578,131.47286987304688,252.08154296875,124.54402923583984,162.06607055664062
126,CarLongPlate24.jpg,CarLongPlate24.txt,130,254,189,222,128.54563903808594,253.21946716308594,189.5337371826172,224.46583557128906,0.0,0.0,0.0,0.0
127,CarLongPlate240.jpg,CarLongPlate240.txt,227,322,143,171,230.5502471923828,320.6813659667969,145.06800842285156,172.3195343017578,0.0,0.0,0.0,0.0
128,CarLongPlate243.jpg,CarLongPlate243.txt,211,297,180,201,210.7080841064453,299.92095947265625,180.57933044433594,204.75389099121094,218.0562286376953,301.09979248046875,177.60044860839844,204.85789489746094
129,CarLongPlate245.jpg,CarLongPlate245.txt,240,330,141,172,244.30194091796875,331.4653015136719,142.00904846191406,170.27734375,239.42076110839844,333.4996643066406,138.38148498535156,175.00071716308594
130,CarLongPlate246.jpg,CarLongPlate246.txt,246,324,250,271,245.2812957763672,325.8461608886719,249.68724060058594,272.1898193359375,245.15467834472656,326.01904296875,247.39036560058594,272.56219482421875
131,CarLongPlate247.jpg,CarLongPlate247.txt,267,369,213,246,266.8168640136719,369.92657470703125,211.0057373046875,246.72933959960938,267.3156433105469,373.45220947265625,210.0853271484375,250.93914794921875
132,CarLongPlate249.jpg,CarLongPlate249.txt,263,360,198,233,261.4549560546875,358.6686706542969,201.90269470214844,233.45018005371094,265.0184631347656,362.00555419921875,199.49859619140625,236.67770385742188
133,CarLongPlate250.jpg,CarLongPlate250.txt,249,359,223,260,249.412841796875,358.5792236328125,225.2824249267578,260.3103942871094,0.0,0.0,0.0,0.0
134,CarLongPlate251.jpg,CarLongPlate251.txt,239,347,211,244,241.2956085205078,344.1436767578125,212.74795532226562,245.63873291015625,0.0,0.0,0.0,0.0
135,CarLongPlate252.jpg,CarLongPlate252.txt,222,318,149,183,224.5468292236328,317.618896484375,150.4936981201172,182.01597595214844,221.07168579101562,321.8591003417969,146.27212524414062,189.45298767089844
136,CarLongPlate253.jpg,CarLongPlate253.txt,212,302,142,172,213.06573486328125,300.9737548828125,140.57876586914062,169.76817321777344,211.1529998779297,305.4857482910156,139.11605834960938,175.0279998779297
137,CarLongPlate254.jpg,CarLongPlate254.txt,234,340,201,234,236.03509521484375,339.380615234375,202.48873901367188,236.93508911132812,0.0,0.0,0.0,0.0
138,CarLongPlate255.jpg,CarLongPlate255.txt,226,326,190,221,227.0540313720703,322.7084655761719,191.1548309326172,221.21673583984375,225.41331481933594,329.7580871582031,187.69114685058594,225.54507446289062
139,CarLongPlate256.jpg,CarLongPlate256.txt,233,334,190,226,237.5557098388672,335.5655212402344,194.5305938720703,223.15359497070312,0.0,0.0,0.0,0.0
140,CarLongPlate257.jpg,CarLongPlate257.txt,182,292,190,221,184.7135772705078,291.3402404785156,190.6299285888672,222.90847778320312,0.0,0.0,0.0,0.0
141,CarLongPlate258.jpg,CarLongPlate258.txt,226,316,184,213,226.166748046875,319.3180847167969,182.5548858642578,210.2113800048828,225.52035522460938,321.8703918457031,177.1740264892578,214.9253692626953
142,CarLongPlate259.jpg,CarLongPlate259.txt,226,332,207,234,228.31954956054688,330.6868896484375,208.78421020507812,238.6464385986328,0.0,0.0,0.0,0.0
143,CarLongPlate26.jpg,CarLongPlate26.txt,292,368,229,249,291.32666015625,370.4573974609375,229.6036834716797,253.84165954589844,290.73321533203125,371.13153076171875,226.73382568359375,252.91737365722656
144,CarLongPlate260.jpg,CarLongPlate260.txt,218,312,196,223,221.3894500732422,315.4044189453125,196.72817993164062,224.23065185546875,231.90731811523438,317.5487365722656,195.65322875976562,224.76661682128906
145,CarLongPlate262.jpg,CarLongPlate262.txt,221,312,178,209,221.44970703125,313.0580749511719,178.4366912841797,205.72850036621094,225.00169372558594,316.0107421875,174.9337615966797,211.66387939453125
146,CarLongPlate263.jpg,CarLongPlate263.txt,214,325,200,228,211.6472930908203,321.0893249511719,197.96578979492188,231.66004943847656,0.0,0.0,0.0,0.0
147,CarLongPlate266.jpg,CarLongPlate266.txt,225,330,210,249,229.27877807617188,329.7768249511719,215.5384979248047,245.23268127441406,0.0,0.0,0.0,0.0
148,CarLongPlate268.jpg,CarLongPlate268.txt,266,364,160,189,263.8899841308594,365.2554931640625,160.17808532714844,190.85693359375,264.87457275390625,369.8338928222656,157.3181915283203,193.91290283203125
149,CarLongPlate269.jpg,CarLongPlate269.txt,227,331,159,192,228.74913024902344,325.4167175292969,160.83432006835938,191.68540954589844,0.0,0.0,0.0,0.0
150,CarLongPlate27.jpg,CarLongPlate27.txt,189,301,136,171,192.80145263671875,301.6277160644531,135.14659118652344,170.8794403076172,0.0,0.0,0.0,0.0
151,CarLongPlate270.jpg,CarLongPlate270.txt,239,341,174,207,244.1786346435547,339.64251708984375,177.0004425048828,206.31396484375,0.0,0.0,0.0,0.0
152,CarLongPlate272.jpg,CarLongPlate272.txt,260,360,190,227,261.2488708496094,360.3470458984375,194.0769500732422,226.61842346191406,0.0,0.0,0.0,0.0
153,CarLongPlate273.jpg,CarLongPlate273.txt,249,343,182,215,248.71168518066406,342.7546081542969,184.15078735351562,214.49339294433594,245.9482879638672,347.3484191894531,180.00657653808594,219.22894287109375
