,file_name,x_min_predict,x_max_predict,y_min_predict,y_max_predict
27,CarLongPlate127.jpg,281.4032287597656,361.1033630371094,244.34060668945312,265.1894836425781
28,CarLongPlate129.jpg,262.4019470214844,363.0032653808594,200.43612670898438,229.94976806640625
29,CarLongPlate130.jpg,250.45101928710938,345.410400390625,189.7607421875,217.46066284179688
30,CarLongPlate131.jpg,250.3512725830078,357.297607421875,242.33273315429688,274.48187255859375
31,CarLongPlate132.jpg,238.13504028320312,342.3015441894531,228.51583862304688,259.8412780761719
32,CarLongPlate133.jpg,198.72821044921875,306.4725341796875,62.515419006347656,141.7996368408203
33,CarLongPlate134.jpg,122.71232604980469,239.13983154296875,78.1222152709961,111.64950561523438
34,CarLongPlate138.jpg,135.8999786376953,241.9121551513672,96.0083236694336,126.54191589355469
35,CarLongPlate139.jpg,257.8286437988281,336.93304443359375,223.22341918945312,247.14215087890625
36,CarLongPlate14.jpg,295.92913818359375,370.09625244140625,217.73577880859375,237.48912048339844
37,CarLongPlate140.jpg,191.6789093017578,297.9681701660156,113.5971908569336,147.98562622070312
38,CarLongPlate142.jpg,194.15176391601562,296.71405029296875,84.27507781982422,115.97349548339844
39,CarLongPlate143.jpg,298.169921875,376.70025634765625,217.19607543945312,241.7458038330078
40,CarLongPlate144.jpg,179.11312866210938,290.9834289550781,137.1080780029297,172.42564392089844
41,CarLongPlate145.jpg,291.1794128417969,372.98333740234375,256.8527526855469,279.41741943359375
42,CarLongPlate146.jpg,309.37176513671875,388.6122131347656,252.25669860839844,275.251708984375
43,CarLongPlate147.jpg,190.0439910888672,304.4371643066406,133.6640625,170.00868225097656
44,CarLongPlate148.jpg,299.0806884765625,384.8363952636719,254.89036560058594,280.7278137207031
45,CarLongPlate149.jpg,198.7354736328125,301.8003845214844,78.16464233398438,114.1844253540039
46,CarLongPlate15.jpg,313.6441650390625,386.5850830078125,225.78170776367188,245.95529174804688
47,CarLongPlate150.jpg,158.68370056152344,264.9003601074219,103.35946655273438,135.0799560546875
48,CarLongPlate151.jpg,273.29656982421875,352.4018249511719,229.67030334472656,253.63388061523438
49,CarLongPlate152.jpg,146.72055053710938,255.5923614501953,128.24380493164062,159.78277587890625
50,CarLongPlate153.jpg,264.464599609375,345.8997802734375,247.4745635986328,270.9593811035156
51,CarLongPlate154.jpg,147.54518127441406,272.23760986328125,186.96163940429688,222.6721954345703
52,CarLongPlate155.jpg,184.70419311523438,290.80859375,112.35502624511719,142.03384399414062
53,CarLongPlate157.jpg,301.2514343261719,381.65234375,256.8086242675781,279.5780029296875
54,CarLongPlate158.jpg,116.84187316894531,228.3530731201172,108.40618896484375,140.18771362304688
55,CarLongPlate16.jpg,171.7764434814453,284.2572937011719,148.99122619628906,183.7504425048828
56,CarLongPlate160.jpg,147.47178649902344,256.8109130859375,147.1870574951172,178.0264129638672
57,CarLongPlate161.jpg,264.1298522949219,347.0171203613281,260.9233703613281,285.2621765136719
58,CarLongPlate162.jpg,145.20758056640625,253.99923706054688,91.02432250976562,127.16106414794922
59,CarLongPlate163.jpg,183.76852416992188,291.68731689453125,101.02955627441406,138.03414916992188
60,CarLongPlate165.jpg,156.11570739746094,267.67620849609375,134.9722900390625,170.59169006347656
61,CarLongPlate166.jpg,153.36587524414062,254.68809509277344,94.44330596923828,123.56041717529297
62,CarLongPlate167.jpg,268.7674255371094,344.51605224609375,222.05020141601562,244.46023559570312
63,CarLongPlate168.jpg,168.55078125,277.2920227050781,131.6595916748047,163.60733032226562
64,CarLongPlate169.jpg,198.5518035888672,311.95684814453125,148.39468383789062,182.28770446777344
65,CarLongPlate17.jpg,283.8751220703125,368.30523681640625,264.5047302246094,289.6510009765625
66,CarLongPlate170.jpg,150.7493438720703,263.18115234375,141.93479919433594,178.77365112304688
67,CarLongPlate171.jpg,267.9563293457031,354.3266906738281,256.49346923828125,285.5730895996094
68,CarLongPlate172.jpg,152.20912170410156,286.0082092285156,247.36790466308594,283.5028381347656
69,CarLongPlate173.jpg,194.5743865966797,306.25537109375,134.76414489746094,169.16429138183594
70,CarLongPlate174.jpg,190.69549560546875,293.2627258300781,88.09886169433594,117.85829162597656
71,CarLongPlate175.jpg,296.6154479980469,373.1695556640625,221.07229614257812,241.7435760498047
72,CarLongPlate176.jpg,156.6890411376953,261.5289306640625,133.26046752929688,163.91407775878906
73,CarLongPlate177.jpg,275.3153991699219,355.5554504394531,261.2997741699219,282.60284423828125
74,CarLongPlate178.jpg,149.11309814453125,259.93963623046875,153.03115844726562,184.81349182128906
75,CarLongPlate18.jpg,272.4314880371094,351.7780456542969,259.0947265625,279.3364562988281
76,CarLongPlate180.jpg,266.56475830078125,350.2171630859375,264.6450500488281,289.3061218261719
77,CarLongPlate181.jpg,141.0783233642578,242.4185791015625,85.57683563232422,112.7975082397461
78,CarLongPlate182.jpg,136.12808227539062,232.40684509277344,50.83552551269531,79.29576110839844
79,CarLongPlate183.jpg,317.2259826660156,399.66607666015625,256.61822509765625,281.14569091796875
80,CarLongPlate187.jpg,143.78720092773438,256.8060302734375,151.39964294433594,185.80142211914062
81,CarLongPlate188.jpg,262.6165466308594,347.1758117675781,265.2502136230469,288.58294677734375
82,CarLongPlate189.jpg,125.57101440429688,235.04879760742188,114.02642059326172,145.50856018066406
83,CarLongPlate19.jpg,109.32825469970703,211.2520751953125,102.38556671142578,129.77468872070312
84,CarLongPlate192.jpg,166.99432373046875,269.7140808105469,193.0671844482422,226.02017211914062
85,CarLongPlate193.jpg,194.6951446533203,300.81744384765625,100.14961242675781,134.53717041015625
86,CarLongPlate194.jpg,300.1898193359375,379.4151611328125,230.21202087402344,254.15452575683594
87,CarLongPlate195.jpg,224.788818359375,326.8732604980469,88.09976196289062,118.55451202392578
88,CarLongPlate196.jpg,140.08709716796875,251.44078063964844,129.06956481933594,162.5078582763672
89,CarLongPlate198.jpg,131.78741455078125,245.51768493652344,135.157470703125,167.72134399414062
90,CarLongPlate199.jpg,292.1467590332031,364.7111511230469,197.3733673095703,218.28526306152344
91,CarLongPlate2.jpg,263.7545166015625,348.13330078125,230.1416015625,255.16964721679688
92,CarLongPlate200.jpg,149.55845642089844,259.16998291015625,103.43656158447266,132.72674560546875
93,CarLongPlate201.jpg,281.1201171875,362.40924072265625,239.7613067626953,262.4414978027344
94,CarLongPlate202.jpg,268.6871032714844,352.31817626953125,228.8022918701172,251.6796875
95,CarLongPlate203.jpg,139.26138305664062,249.6515350341797,138.55941772460938,170.205078125
96,CarLongPlate204.jpg,146.3656463623047,259.34136962890625,130.42906188964844,163.89169311523438
97,CarLongPlate205.jpg,144.6845703125,258.6257019042969,140.2854461669922,174.6416778564453
98,CarLongPlate206.jpg,165.32843017578125,279.5243835449219,132.78952026367188,165.7707977294922
99,CarLongPlate207.jpg,281.9427490234375,365.1401672363281,252.61492919921875,275.12628173828125
100,CarLongPlate208.jpg,208.55322265625,316.3672180175781,137.50303649902344,170.5255126953125
101,CarLongPlate209.jpg,100.66832733154297,204.84762573242188,70.27474212646484,100.74414825439453
102,CarLongPlate21.jpg,183.21522521972656,300.44830322265625,124.0832748413086,154.06427001953125
103,CarLongPlate210.jpg,230.98545837402344,310.1869812011719,204.48922729492188,226.47982788085938
104,CarLongPlate211.jpg,179.5269012451172,287.3849182128906,110.23074340820312,144.7522430419922
105,CarLongPlate212.jpg,142.36398315429688,251.55645751953125,121.41592407226562,153.2330322265625
106,CarLongPlate213.jpg,289.8905029296875,370.6261901855469,236.3742218017578,259.9204406738281
107,CarLongPlate215.jpg,200.5559539794922,281.3375549316406,256.7376403808594,277.7614440917969
108,CarLongPlate216.jpg,136.72280883789062,241.9735107421875,70.3048324584961,102.5887451171875
109,CarLongPlate217.jpg,258.6613464355469,336.041259765625,206.07928466796875,228.33544921875
110,CarLongPlate218.jpg,176.24581909179688,287.1615295410156,137.1255645751953,169.24087524414062
111,CarLongPlate219.jpg,145.9015350341797,243.6237030029297,73.64857482910156,103.60027313232422
112,CarLongPlate22.jpg,296.404052734375,381.81622314453125,246.27452087402344,268.27532958984375
113,CarLongPlate220.jpg,262.66351318359375,335.0207214355469,208.44525146484375,229.14234924316406
114,CarLongPlate221.jpg,248.25221252441406,328.0804748535156,254.619384765625,276.8312072753906
115,CarLongPlate222.jpg,184.07298278808594,279.2511901855469,24.638607025146484,56.40470504760742
116,CarLongPlate224.jpg,261.4150695800781,343.31512451171875,243.7424774169922,265.576904296875
117,CarLongPlate225.jpg,132.1865234375,242.4679412841797,138.5045928955078,170.20077514648438
118,CarLongPlate226.jpg,134.52484130859375,258.8323059082031,234.0894317626953,273.53131103515625
119,CarLongPlate227.jpg,154.06362915039062,264.25628662109375,121.83582305908203,154.8136444091797
120,CarLongPlate228.jpg,271.7329406738281,355.0406494140625,243.75131225585938,268.12554931640625
121,CarLongPlate229.jpg,208.96218872070312,317.6441955566406,125.68805694580078,155.421142578125
122,CarLongPlate231.jpg,132.6415252685547,230.25186157226562,38.2320556640625,68.18889617919922
123,CarLongPlate234.jpg,124.7442855834961,225.83047485351562,98.8357162475586,128.06741333007812
124,CarLongPlate238.jpg,261.7803955078125,347.4803466796875,209.38427734375,233.7067108154297
125,CarLongPlate239.jpg,133.16064453125,246.55923461914062,127.030517578125,158.4914093017578
126,CarLongPlate24.jpg,128.54563903808594,253.21946716308594,189.5337371826172,224.46583557128906
127,CarLongPlate240.jpg,230.5502471923828,320.6813659667969,145.06800842285156,172.3195343017578
128,CarLongPlate243.jpg,210.7080841064453,299.92095947265625,180.57933044433594,204.75389099121094
129,CarLongPlate245.jpg,244.30194091796875,331.4653015136719,142.00904846191406,170.27734375
130,CarLongPlate246.jpg,245.2812957763672,325.8461608886719,249.68724060058594,272.1898193359375
131,CarLongPlate247.jpg,266.8168640136719,369.9265441894531,211.0057373046875,246.72933959960938
132,CarLongPlate249.jpg,261.4549560546875,358.6686706542969,201.90269470214844,233.45018005371094
133,CarLongPlate250.jpg,249.412841796875,358.5792236328125,225.2824249267578,260.3103942871094
134,CarLongPlate251.jpg,241.2956085205078,344.1436767578125,212.74795532226562,245.63873291015625
135,CarLongPlate252.jpg,224.5468292236328,317.618896484375,150.4936981201172,182.01597595214844
136,CarLongPlate253.jpg,213.06573486328125,300.9737548828125,140.57876586914062,169.76817321777344
137,CarLongPlate254.jpg,236.03509521484375,339.380615234375,202.48873901367188,236.93508911132812
138,CarLongPlate255.jpg,227.0540313720703,322.7084655761719,191.1548309326172,221.21673583984375
139,CarLongPlate256.jpg,237.5557098388672,335.5655212402344,194.5305938720703,223.15359497070312
140,CarLongPlate257.jpg,184.7135772705078,291.3402404785156,190.6299285888672,222.90847778320312
141,CarLongPlate258.jpg,226.166748046875,319.3180847167969,182.5548858642578,210.2113800048828
142,CarLongPlate259.jpg,228.31954956054688,330.6868896484375,208.78421020507812,238.6464385986328
143,CarLongPlate26.jpg,291.32666015625,370.4573974609375,229.6036834716797,253.84165954589844
144,CarLongPlate260.jpg,221.38943481445312,315.4043884277344,196.72817993164062,224.23065185546875
145,CarLongPlate262.jpg,221.44970703125,313.0580749511719,178.4366912841797,205.72850036621094
146,CarLongPlate263.jpg,211.6472930908203,321.0893249511719,197.96578979492188,231.66004943847656
147,CarLongPlate266.jpg,229.27877807617188,329.7768249511719,215.5384979248047,245.23268127441406
148,CarLongPlate268.jpg,263.8899841308594,365.2554931640625,160.17808532714844,190.85693359375
149,CarLongPlate269.jpg,228.7491455078125,325.4167175292969,160.83432006835938,191.68540954589844
150,CarLongPlate27.jpg,192.80145263671875,301.6277160644531,135.14659118652344,170.8794403076172
151,CarLongPlate270.jpg,244.1786346435547,339.64251708984375,177.0004425048828,206.31396484375
152,CarLongPlate272.jpg,261.2488708496094,360.3470458984375,194.0769500732422,226.61842346191406
153,CarLongPlate273.jpg,248.71168518066406,342.7546081542969,184.15078735351562,214.49339294433594
154,CarLongPlate274.jpg,218.39259338378906,323.323486328125,235.2120819091797,267.9471130371094
155,CarLongPlate275.jpg,210.67909240722656,309.0580139160156,221.5857391357422,249.9929962158203
156,CarLongPlate276.jpg,193.43190002441406,304.0926818847656,244.84640502929688,277.8193359375
157,CarLongPlate277.jpg,187.14935302734375,292.1507873535156,227.80686950683594,259.2564697265625
158,CarLongPlate278.jpg,233.43759155273438,322.8807067871094,190.20413208007812,215.9862060546875
159,CarLongPlate279.jpg,169.92066955566406,276.85565185546875,224.32058715820312,257.77484130859375
160,CarLongPlate280.jpg,233.53515625,332.7310791015625,167.42138671875,195.3935089111328
161,CarLongPlate281.jpg,223.7216033935547,316.89044189453125,156.61729431152344,184.29676818847656
162,CarLongPlate282.jpg,203.89012145996094,307.6863708496094,245.0011749267578,273.71026611328125
163,CarLongPlate283.jpg,229.72657775878906,336.3169250488281,212.48541259765625,244.6834259033203
164,CarLongPlate284.jpg,221.4262237548828,320.95556640625,199.65182495117188,229.9864959716797
165,CarLongPlate285.jpg,211.76585388183594,305.5082092285156,149.1934814453125,176.65338134765625
166,CarLongPlate286.jpg,201.63607788085938,289.7939758300781,139.33909606933594,163.91738891601562
167,CarLongPlate287.jpg,222.0166015625,324.1600036621094,208.7781524658203,240.59603881835938
168,CarLongPlate288.jpg,217.96121215820312,308.4725341796875,196.9263916015625,223.70758056640625
169,CarLongPlate289.jpg,251.21278381347656,351.4935302734375,205.1195831298828,236.076171875
170,CarLongPlate29.jpg,166.7070770263672,277.7281494140625,130.872314453125,163.7432403564453
171,CarLongPlate290.jpg,247.82009887695312,345.5760498046875,192.92689514160156,223.3380584716797
172,CarLongPlate291.jpg,240.73672485351562,336.12432861328125,194.393798828125,222.36167907714844
173,CarLongPlate292.jpg,215.11480712890625,319.8544006347656,204.65359497070312,233.9630584716797
174,CarLongPlate293.jpg,214.7182159423828,305.6852111816406,191.41822814941406,218.93971252441406
175,CarLongPlate295.jpg,244.94798278808594,332.59478759765625,162.245849609375,188.0709991455078
176,CarLongPlate296.jpg,224.12875366210938,333.6080322265625,242.72731018066406,276.8009033203125
177,CarLongPlate297.jpg,215.72817993164062,319.6736755371094,227.4959716796875,260.38372802734375
178,CarLongPlate298.jpg,208.11105346679688,303.34893798828125,204.11878967285156,237.69908142089844
179,CarLongPlate3.jpg,262.7256774902344,339.1847229003906,192.51734924316406,215.91514587402344
180,CarLongPlate30.jpg,282.2076110839844,361.8962707519531,251.5385284423828,272.5961608886719
181,CarLongPlate301.jpg,116.81581115722656,219.3774871826172,184.75802612304688,216.4047393798828
182,CarLongPlate302.jpg,209.6615447998047,304.27166748046875,221.51083374023438,247.65809631347656
183,CarLongPlate303.jpg,267.8457946777344,372.0565185546875,211.05645751953125,245.35206604003906
184,CarLongPlate304.jpg,257.2267761230469,351.5687255859375,202.27134704589844,231.54588317871094
185,CarLongPlate305.jpg,254.03558349609375,353.7024230957031,190.88232421875,222.1527099609375
186,CarLongPlate307.jpg,194.53195190429688,302.3105163574219,121.97361755371094,151.9831085205078
187,CarLongPlate308.jpg,301.554443359375,381.5658264160156,244.7483367919922,267.3665466308594
188,CarLongPlate309.jpg,213.9329376220703,316.05767822265625,191.00205993652344,224.7943572998047
189,CarLongPlate31.jpg,170.7698974609375,281.3234558105469,137.37823486328125,169.79832458496094
190,CarLongPlate310.jpg,210.7224884033203,301.1446838378906,180.1017608642578,209.0407257080078
191,CarLongPlate313.jpg,217.77264404296875,311.0198974609375,169.97703552246094,195.05226135253906
192,CarLongPlate314.jpg,202.768798828125,288.38897705078125,84.11272430419922,110.7354507446289
193,CarLongPlate315.jpg,249.1320037841797,352.673095703125,227.78485107421875,259.6587829589844
194,CarLongPlate317.jpg,217.6687774658203,328.0546569824219,223.2455596923828,256.9707336425781
195,CarLongPlate318.jpg,212.72470092773438,315.9819641113281,208.31582641601562,239.7178192138672
196,CarLongPlate319.jpg,167.69903564453125,253.33213806152344,257.870849609375,282.3810729980469
197,CarLongPlate32.jpg,284.7609558105469,367.08966064453125,255.75335693359375,277.548828125
198,CarLongPlate320.jpg,196.10739135742188,298.6446533203125,225.46046447753906,254.6352996826172
199,CarLongPlate321.jpg,187.00845336914062,285.675537109375,210.5242462158203,236.7539825439453
200,CarLongPlate322.jpg,288.9844970703125,387.0535583496094,217.0258026123047,248.85093688964844
201,CarLongPlate324.jpg,275.7960510253906,369.3469543457031,207.23365783691406,235.60409545898438
202,CarLongPlate325.jpg,251.51707458496094,316.844482421875,222.96539306640625,264.0700378417969
203,CarLongPlate326.jpg,202.87001037597656,306.7680358886719,148.16009521484375,178.50833129882812
204,CarLongPlate327.jpg,197.0515899658203,296.60546875,137.6253204345703,165.43516540527344
205,CarLongPlate329.jpg,240.4144744873047,332.378173828125,164.5268096923828,191.24310302734375
206,CarLongPlate33.jpg,124.87152862548828,230.434814453125,130.4647674560547,160.65065002441406
207,CarLongPlate330.jpg,220.52694702148438,326.1673583984375,227.7801513671875,258.04376220703125
208,CarLongPlate331.jpg,212.33078002929688,314.0428466796875,213.01376342773438,241.56361389160156
209,CarLongPlate332.jpg,240.5596466064453,338.1167907714844,203.84921264648438,235.5538330078125
210,CarLongPlate333.jpg,231.75689697265625,330.08978271484375,208.12669372558594,241.55624389648438
211,CarLongPlate334.jpg,85.52935028076172,187.59628295898438,104.55756378173828,133.198974609375
212,CarLongPlate335.jpg,184.0919189453125,280.1795654296875,192.46153259277344,224.06753540039062
213,CarLongPlate336.jpg,231.73533630371094,321.8315124511719,129.70204162597656,158.64450073242188
214,CarLongPlate337.jpg,220.66409301757812,303.0902099609375,122.31332397460938,148.615234375
215,CarLongPlate338.jpg,241.14697265625,345.0862121582031,226.65696716308594,258.7746276855469
216,CarLongPlate339.jpg,232.93319702148438,330.78680419921875,215.0071563720703,242.77423095703125
217,CarLongPlate34.jpg,248.91331481933594,327.45703125,248.3645782470703,270.0618591308594
218,CarLongPlate340.jpg,182.0455780029297,277.0782470703125,178.16986083984375,206.7163543701172
219,CarLongPlate341.jpg,173.5186767578125,262.3200378417969,165.24403381347656,190.95068359375
220,CarLongPlate342.jpg,213.76974487304688,296.8161315917969,113.43413543701172,139.21804809570312
221,CarLongPlate344.jpg,220.68714904785156,326.69329833984375,223.90408325195312,257.2217712402344
222,CarLongPlate345.jpg,215.22540283203125,312.5085144042969,210.814697265625,239.14930725097656
223,CarLongPlate347.jpg,185.087158203125,295.5454406738281,245.39088439941406,280.9707946777344
224,CarLongPlate349.jpg,194.65762329101562,292.48809814453125,174.8561248779297,203.61732482910156
225,CarLongPlate35.jpg,137.564697265625,249.01319885253906,132.4356689453125,163.69007873535156
226,CarLongPlate351.jpg,241.05177307128906,331.2485046386719,170.3389129638672,196.43443298339844
227,CarLongPlate352.jpg,248.65042114257812,346.39434814453125,170.116455078125,200.3797149658203
228,CarLongPlate353.jpg,236.5790557861328,329.2579650878906,161.6109619140625,187.8617706298828
229,CarLongPlate354.jpg,298.3258972167969,369.95623779296875,196.47427368164062,216.8284454345703
230,CarLongPlate355.jpg,205.1079559326172,311.8599548339844,165.3306884765625,196.30133056640625
231,CarLongPlate356.jpg,200.5640411376953,300.88348388671875,154.3842315673828,182.47616577148438
232,CarLongPlate357.jpg,220.4073486328125,307.75933837890625,185.14952087402344,212.6999969482422
233,CarLongPlate358.jpg,207.803955078125,309.6378173828125,84.02153015136719,120.95889282226562
234,CarLongPlate36.jpg,152.7685089111328,266.5926513671875,158.59304809570312,193.96029663085938
235,CarLongPlate360.jpg,209.56698608398438,311.06182861328125,82.4566421508789,113.61180114746094
236,CarLongPlate361.jpg,174.71044921875,284.55194091796875,143.86236572265625,177.3371124267578
237,CarLongPlate362.jpg,196.63494873046875,304.1419677734375,133.0583953857422,168.26556396484375
238,CarLongPlate363.jpg,190.406982421875,293.3763122558594,97.63587188720703,129.5180206298828
239,CarLongPlate364.jpg,167.6573028564453,271.9617919921875,91.60665130615234,124.04714965820312
240,CarLongPlate365.jpg,203.29873657226562,315.8959655761719,131.5098114013672,168.18707275390625
241,CarLongPlate369.jpg,153.43751525878906,263.7208251953125,120.67867279052734,155.0784912109375
242,CarLongPlate37.jpg,169.7080078125,275.8939208984375,95.17613220214844,127.23509979248047
243,CarLongPlate370.jpg,184.4614715576172,296.26104736328125,112.32981872558594,148.7506561279297
244,CarLongPlate372.jpg,169.90016174316406,281.24139404296875,128.63253784179688,161.46714782714844
245,CarLongPlate373.jpg,141.29803466796875,253.6187286376953,140.58624267578125,176.16539001464844
246,CarLongPlate374.jpg,141.28826904296875,266.9755859375,197.5397186279297,232.0913543701172
247,CarLongPlate376.jpg,164.8300323486328,271.95574951171875,140.88372802734375,170.69686889648438
248,CarLongPlate378.jpg,159.01092529296875,265.77972412109375,95.072265625,127.5994873046875
249,CarLongPlate38.jpg,283.8646240234375,361.38714599609375,225.07395935058594,248.55282592773438
250,CarLongPlate380.jpg,168.10623168945312,271.5439453125,82.97604370117188,115.29918670654297
251,CarLongPlate381.jpg,195.8673858642578,304.4444580078125,112.69857025146484,146.38571166992188
252,CarLongPlate382.jpg,156.0460205078125,271.43524169921875,92.5259780883789,127.2762451171875
253,CarLongPlate383.jpg,162.808349609375,274.7217102050781,153.22621154785156,189.3318634033203
254,CarLongPlate385.jpg,172.90243530273438,279.7850646972656,101.46267700195312,132.90057373046875
255,CarLongPlate386.jpg,176.29666137695312,280.2107849121094,87.48394012451172,118.43634033203125
256,CarLongPlate387.jpg,153.78857421875,251.87522888183594,45.28426742553711,78.08028411865234
257,CarLongPlate388.jpg,269.50823974609375,342.22991943359375,189.1475067138672,209.7162628173828
258,CarLongPlate389.jpg,174.13497924804688,277.0779113769531,82.08838653564453,112.1343002319336
259,CarLongPlate39.jpg,318.0343933105469,397.27349853515625,247.62051391601562,271.1387634277344
260,CarLongPlate390.jpg,131.64593505859375,237.3363800048828,243.99574279785156,273.0934143066406
261,CarLongPlate391.jpg,177.4870147705078,279.6705322265625,87.80824279785156,116.80484771728516
262,CarLongPlate392.jpg,123.05695343017578,223.94122314453125,13.63376522064209,44.33797073364258
263,CarLongPlate394.jpg,263.1732177734375,377.38812255859375,248.5003204345703,284.48382568359375
264,CarLongPlate395.jpg,165.0780792236328,267.15423583984375,68.21257019042969,99.98220825195312
265,CarLongPlate396.jpg,177.8596649169922,288.736572265625,137.7291259765625,169.77711486816406
266,CarLongPlate397.jpg,143.02410888671875,253.32763671875,130.98223876953125,164.07220458984375
267,CarLongPlate398.jpg,184.1952362060547,292.5485534667969,121.1937026977539,154.5973358154297
268,CarLongPlate399.jpg,166.20632934570312,273.6145324707031,120.11738586425781,153.56634521484375
269,CarLongPlate4.jpg,154.8802032470703,265.1824035644531,122.43283081054688,154.6462860107422
270,CarLongPlate40.jpg,142.51626586914062,255.8253173828125,158.4029541015625,190.3319854736328
271,CarLongPlate400.jpg,110.69371795654297,222.812255859375,134.6732177734375,166.20716857910156
272,CarLongPlate402.jpg,129.78790283203125,229.507080078125,59.3052978515625,86.75743865966797
273,CarLongPlate403.jpg,172.25457763671875,276.0727844238281,37.236541748046875,69.6275634765625
274,CarLongPlate404.jpg,131.58787536621094,240.1995391845703,141.36109924316406,171.60716247558594
275,CarLongPlate406.jpg,143.85130310058594,253.6990203857422,121.48600769042969,154.84373474121094
276,CarLongPlate407.jpg,195.02468872070312,304.3033752441406,129.3680877685547,159.4381561279297
277,CarLongPlate408.jpg,136.1267547607422,247.6456298828125,227.91018676757812,259.447509765625
278,CarLongPlate409.jpg,120.54522705078125,204.54637145996094,250.1528778076172,272.76177978515625
279,CarLongPlate410.jpg,144.99896240234375,256.28021240234375,127.34243774414062,159.19842529296875
280,CarLongPlate411.jpg,265.1405029296875,348.9966125488281,247.4462890625,270.65472412109375
281,CarLongPlate412.jpg,146.68115234375,246.67872619628906,218.77467346191406,246.7125244140625
282,CarLongPlate413.jpg,132.41078186035156,240.9391632080078,112.74885559082031,144.8967742919922
283,CarLongPlate414.jpg,253.01446533203125,336.6213684082031,236.2293243408203,259.97607421875
284,CarLongPlate415.jpg,178.54063415527344,287.52191162109375,51.8441276550293,87.53533935546875
285,CarLongPlate416.jpg,146.15599060058594,258.2249755859375,74.54536437988281,110.14673614501953
286,CarLongPlate417.jpg,256.9249572753906,346.87603759765625,145.34445190429688,172.4956512451172
287,CarLongPlate419.jpg,151.59800720214844,253.7645263671875,195.80960083007812,225.0939483642578
288,CarLongPlate42.jpg,242.559814453125,330.56805419921875,159.67909240722656,184.07806396484375
289,CarLongPlate420.jpg,149.10678100585938,242.25563049316406,180.97775268554688,207.3269500732422
290,CarLongPlate421.jpg,138.11485290527344,246.48751831054688,180.4875030517578,255.4342803955078
291,CarLongPlate422.jpg,228.17918395996094,324.1120300292969,182.07870483398438,211.19798278808594
292,CarLongPlate423.jpg,225.5889129638672,319.80377197265625,185.98507690429688,210.9936981201172
293,CarLongPlate424.jpg,218.70492553710938,307.84893798828125,171.99191284179688,196.50621032714844
294,CarLongPlate425.jpg,240.14682006835938,333.71142578125,167.27442932128906,198.1807098388672
295,CarLongPlate426.jpg,227.3902587890625,314.8050842285156,158.114501953125,184.5166778564453
296,CarLongPlate427.jpg,230.1354522705078,326.1920471191406,165.86289978027344,195.98712158203125
297,CarLongPlate428.jpg,220.74000549316406,310.4689025878906,156.31370544433594,183.28016662597656
